CELLNAME,ENODEB_NAME,FREQUENCY_BAND,LATITUDE,LONGITUDE,AZIMUTH,current_prb,current_users,current_thrput,current_cqi,predicted_prb,predicted_users,predicted_thrput,data_freshness_timestamp,latest_observation_timestamp,data_staleness_hours,avg_prb_busy_hour,pct_congested,is_structural_congestion,rebalancing_opportunity,congestion_score,action,tier,confidence,reason,estimated_recovery_pct,priority_rank
site_0002_h3,site_0002,B1,35.86969444,10.60358333,260.0,97.9131,11.3643,3271.0916,8.6967,97.50084110979874,6.958546124954228,2851.3862016981534,2025-12-14T21:00:00,2025-12-14T23:00:00,2.0,98.06361111111111,1.0,True,True,5.0,Équilibrage MLB,court_terme,high,PRB load critical and neighbor bands have available capacity,40,1
site_0002_h3,site_0002,B1,35.86969444,10.60358333,260.0,97.9131,11.3643,3271.0916,8.6967,97.50084110979874,6.958546124954228,2851.3862016981534,2025-12-14T21:00:00,2025-12-14T23:00:00,2.0,98.06361111111111,1.0,True,True,5.0,Ajustement Tilt,court_terme,medium,Moderate CQI degradation under load — tilt adjustment may recover capacity,10,2
site_0002_h3,site_0002,B1,35.86969444,10.60358333,260.0,97.9131,11.3643,3271.0916,8.6967,97.50084110979874,6.958546124954228,2851.3862016981534,2025-12-14T21:00:00,2025-12-14T23:00:00,2.0,98.06361111111111,1.0,True,True,5.0,Activation carrier (CA),moyen_terme,high,Structural congestion on B1 — CA activation with B20 anchor can double effective capacity,50,3
site_0002_h3,site_0002,B1,35.86969444,10.60358333,260.0,97.9131,11.3643,3271.0916,8.6967,97.50084110979874,6.958546124954228,2851.3862016981534,2025-12-14T21:00:00,2025-12-14T23:00:00,2.0,98.06361111111111,1.0,True,True,5.0,Small Cell / Micro,moyen_terme,medium,Over 40% of busy hours congested — hotspot small cell deployment recommended to offload macro layer,45,4
site_0002_h3,site_0002,B1,35.86969444,10.60358333,260.0,97.9131,11.3643,3271.0916,8.6967,97.50084110979874,6.958546124954228,2851.3862016981534,2025-12-14T21:00:00,2025-12-14T23:00:00,2.0,98.06361111111111,1.0,True,True,5.0,Ajout 4ème secteur,long_terme,high,Persistent heavy congestion — 4th sector addition will multiply sector capacity by ~1.8x,85,5
site_0002_l1,site_0002,B1,35.86969444,10.60358333,0.0,72.4989,2.1934,17729.5914,10.311,83.01827644920081,2.606369698939712,12579.10475125299,2025-12-14T19:00:00,2025-12-14T23:00:00,4.0,79.12522608695653,0.08695652173913043,False,False,2.0,Tuning paramètres radio,court_terme,low,Moderate load — scheduler and admission control parameter review recommended,10,1
site_0002_l2,site_0002,B1,35.86969444,10.60358333,130.0,84.5648,3.1763,9232.441,9.5351,81.18383569677688,2.518022852455754,11670.880138270131,2025-12-14T13:00:00,2025-12-14T23:00:00,10.0,95.75061176470588,0.9411764705882353,True,True,2.0,Activation carrier (CA),moyen_terme,high,Structural congestion on B1 — CA activation with B20 anchor can double effective capacity,50,1
site_0002_l2,site_0002,B1,35.86969444,10.60358333,130.0,84.5648,3.1763,9232.441,9.5351,81.18383569677688,2.518022852455754,11670.880138270131,2025-12-14T13:00:00,2025-12-14T23:00:00,10.0,95.75061176470588,0.9411764705882353,True,True,2.0,Small Cell / Micro,moyen_terme,medium,Over 40% of busy hours congested — hotspot small cell deployment recommended to offload macro layer,45,2
site_0002_l2,site_0002,B1,35.86969444,10.60358333,130.0,84.5648,3.1763,9232.441,9.5351,81.18383569677688,2.518022852455754,11670.880138270131,2025-12-14T13:00:00,2025-12-14T23:00:00,10.0,95.75061176470588,0.9411764705882353,True,True,2.0,Upgrade MIMO,moyen_terme,medium,Structural congestion with high CQI — spatial multiplexing upgrade can increase spectral efficiency,30,3
site_0002_l2,site_0002,B1,35.86969444,10.60358333,130.0,84.5648,3.1763,9232.441,9.5351,81.18383569677688,2.518022852455754,11670.880138270131,2025-12-14T13:00:00,2025-12-14T23:00:00,10.0,95.75061176470588,0.9411764705882353,True,True,2.0,Ajout 4ème secteur,long_terme,high,Persistent heavy congestion — 4th sector addition will multiply sector capacity by ~1.8x,85,4
site_0002_l3,site_0002,B1,35.86969444,10.60358333,260.0,97.1767,4.8493,7851.986,9.305,94.9633043255185,4.312936426972237,4141.254363116369,2025-12-14T18:00:00,2025-12-14T23:00:00,5.0,96.566412,0.92,True,True,4.0,Équilibrage MLB,court_terme,high,PRB load critical and neighbor bands have available capacity,40,1
site_0002_l3,site_0002,B1,35.86969444,10.60358333,260.0,97.1767,4.8493,7851.986,9.305,94.9633043255185,4.312936426972237,4141.254363116369,2025-12-14T18:00:00,2025-12-14T23:00:00,5.0,96.566412,0.92,True,True,4.0,Activation carrier (CA),moyen_terme,high,Structural congestion on B1 — CA activation with B20 anchor can double effective capacity,50,2
site_0002_l3,site_0002,B1,35.86969444,10.60358333,260.0,97.1767,4.8493,7851.986,9.305,94.9633043255185,4.312936426972237,4141.254363116369,2025-12-14T18:00:00,2025-12-14T23:00:00,5.0,96.566412,0.92,True,True,4.0,Small Cell / Micro,moyen_terme,medium,Over 40% of busy hours congested — hotspot small cell deployment recommended to offload macro layer,45,3
site_0002_l3,site_0002,B1,35.86969444,10.60358333,260.0,97.1767,4.8493,7851.986,9.305,94.9633043255185,4.312936426972237,4141.254363116369,2025-12-14T18:00:00,2025-12-14T23:00:00,5.0,96.566412,0.92,True,True,4.0,Upgrade MIMO,moyen_terme,medium,Structural congestion with high CQI — spatial multiplexing upgrade can increase spectral efficiency,30,4
site_0002_l3,site_0002,B1,35.86969444,10.60358333,260.0,97.1767,4.8493,7851.986,9.305,94.9633043255185,4.312936426972237,4141.254363116369,2025-12-14T18:00:00,2025-12-14T23:00:00,5.0,96.566412,0.92,True,True,4.0,Ajout 4ème secteur,long_terme,high,Persistent heavy congestion — 4th sector addition will multiply sector capacity by ~1.8x,85,5
site_0003_f1,site_0003,B20,35.85925,10.59786111,50.0,73.821,2.4711,3833.089,7.7008,73.39728930457295,2.5077704188873193,8624.090933687663,2025-12-14T21:00:00,2025-12-14T23:00:00,2.0,68.71018260869565,0.043478260869565216,False,False,3.0,Tuning paramètres radio,court_terme,low,Moderate load — scheduler and admission control parameter review recommended,10,1
site_0003_f2,site_0003,B20,35.85925,10.59786111,170.0,41.791,0.9637,11282.9419,9.5306,64.86333700879989,2.00089319014502,11095.16046067544,2025-12-14T10:00:00,2025-12-14T23:00:00,13.0,61.748569999999994,0.0,False,False,0.0,Aucune action requise,none,high,Cell KPIs within normal range,0,1
site_0003_f3,site_0003,B20,35.85925,10.59786111,320.0,71.7124,2.8722,3993.81,8.3148,82.05118839290837,3.6668915255264776,3907.4843088762095,2025-12-14T18:00:00,2025-12-14T23:00:00,5.0,77.959456,0.48,True,False,3.0,Tuning paramètres radio,court_terme,low,Moderate load — scheduler and admission control parameter review recommended,10,1
site_0003_f3,site_0003,B20,35.85925,10.59786111,320.0,71.7124,2.8722,3993.81,8.3148,82.05118839290837,3.6668915255264776,3907.4843088762095,2025-12-14T18:00:00,2025-12-14T23:00:00,5.0,77.959456,0.48,True,False,3.0,Small Cell / Micro,moyen_terme,medium,Over 40% of busy hours congested — hotspot small cell deployment recommended to offload macro layer,45,2
site_0003_h1,site_0003,B1,35.85925,10.59786111,50.0,97.4588,7.4592,3712.0938,7.9193,97.62734768916614,6.437997561950088,3471.79666820535,2025-12-14T20:00:00,2025-12-14T23:00:00,3.0,94.71015185185186,0.9259259259259259,True,True,5.0,Équilibrage MLB,court_terme,high,PRB load critical and neighbor bands have available capacity,40,1
site_0003_h1,site_0003,B1,35.85925,10.59786111,50.0,97.4588,7.4592,3712.0938,7.9193,97.62734768916614,6.437997561950088,3471.79666820535,2025-12-14T20:00:00,2025-12-14T23:00:00,3.0,94.71015185185186,0.9259259259259259,True,True,5.0,Ajustement Tilt,court_terme,medium,Moderate CQI degradation under load — tilt adjustment may recover capacity,10,2
site_0003_h1,site_0003,B1,35.85925,10.59786111,50.0,97.4588,7.4592,3712.0938,7.9193,97.62734768916614,6.437997561950088,3471.79666820535,2025-12-14T20:00:00,2025-12-14T23:00:00,3.0,94.71015185185186,0.9259259259259259,True,True,5.0,Activation carrier (CA),moyen_terme,high,Structural congestion on B1 — CA activation with B20 anchor can double effective capacity,50,3
site_0003_h1,site_0003,B1,35.85925,10.59786111,50.0,97.4588,7.4592,3712.0938,7.9193,97.62734768916614,6.437997561950088,3471.79666820535,2025-12-14T20:00:00,2025-12-14T23:00:00,3.0,94.71015185185186,0.9259259259259259,True,True,5.0,Small Cell / Micro,moyen_terme,medium,Over 40% of busy hours congested — hotspot small cell deployment recommended to offload macro layer,45,4
site_0003_h1,site_0003,B1,35.85925,10.59786111,50.0,97.4588,7.4592,3712.0938,7.9193,97.62734768916614,6.437997561950088,3471.79666820535,2025-12-14T20:00:00,2025-12-14T23:00:00,3.0,94.71015185185186,0.9259259259259259,True,True,5.0,Ajout 4ème secteur,long_terme,high,Persistent heavy congestion — 4th sector addition will multiply sector capacity by ~1.8x,85,5
site_0003_h2,site_0003,B1,35.85925,10.59786111,170.0,74.1922,3.216,11913.2297,8.807,82.2582359597357,3.809293191601309,9689.069585506153,2025-12-14T12:00:00,2025-12-14T23:00:00,11.0,89.674575,0.5,True,True,1.0,Tuning paramètres radio,court_terme,low,Moderate load — scheduler and admission control parameter review recommended,10,1
site_0003_h2,site_0003,B1,35.85925,10.59786111,170.0,74.1922,3.216,11913.2297,8.807,82.2582359597357,3.809293191601309,9689.069585506153,2025-12-14T12:00:00,2025-12-14T23:00:00,11.0,89.674575,0.5,True,True,1.0,Activation carrier (CA),moyen_terme,high,Structural congestion on B1 — CA activation with B20 anchor can double effective capacity,50,2
site_0003_h2,site_0003,B1,35.85925,10.59786111,170.0,74.1922,3.216,11913.2297,8.807,82.2582359597357,3.809293191601309,9689.069585506153,2025-12-14T12:00:00,2025-12-14T23:00:00,11.0,89.674575,0.5,True,True,1.0,Small Cell / Micro,moyen_terme,medium,Over 40% of busy hours congested — hotspot small cell deployment recommended to offload macro layer,45,3
site_0003_h3,site_0003,B1,35.85925,10.59786111,320.0,96.5362,6.6412,4010.5207,8.1298,96.45851799715683,5.00991668888649,3599.6189997297,2025-12-14T19:00:00,2025-12-14T23:00:00,4.0,94.33922307692306,0.9615384615384616,True,True,5.0,Équilibrage MLB,court_terme,high,PRB load critical and neighbor bands have available capacity,40,1
site_0003_h3,site_0003,B1,35.85925,10.59786111,320.0,96.5362,6.6412,4010.5207,8.1298,96.45851799715683,5.00991668888649,3599.6189997297,2025-12-14T19:00:00,2025-12-14T23:00:00,4.0,94.33922307692306,0.9615384615384616,True,True,5.0,Ajustement Tilt,court_terme,medium,Moderate CQI degradation under load — tilt adjustment may recover capacity,10,2
site_0003_h3,site_0003,B1,35.85925,10.59786111,320.0,96.5362,6.6412,4010.5207,8.1298,96.45851799715683,5.00991668888649,3599.6189997297,2025-12-14T19:00:00,2025-12-14T23:00:00,4.0,94.33922307692306,0.9615384615384616,True,True,5.0,Activation carrier (CA),moyen_terme,high,Structural congestion on B1 — CA activation with B20 anchor can double effective capacity,50,3
site_0003_h3,site_0003,B1,35.85925,10.59786111,320.0,96.5362,6.6412,4010.5207,8.1298,96.45851799715683,5.00991668888649,3599.6189997297,2025-12-14T19:00:00,2025-12-14T23:00:00,4.0,94.33922307692306,0.9615384615384616,True,True,5.0,Small Cell / Micro,moyen_terme,medium,Over 40% of busy hours congested — hotspot small cell deployment recommended to offload macro layer,45,4
site_0003_h3,site_0003,B1,35.85925,10.59786111,320.0,96.5362,6.6412,4010.5207,8.1298,96.45851799715683,5.00991668888649,3599.6189997297,2025-12-14T19:00:00,2025-12-14T23:00:00,4.0,94.33922307692306,0.9615384615384616,True,True,5.0,Ajout 4ème secteur,long_terme,high,Persistent heavy congestion — 4th sector addition will multiply sector capacity by ~1.8x,85,5
site_0003_hx1,site_0003,B1,35.85925,10.59786111,50.0,0.0,0.0,0.0,0.0,67.46453121859439,2.853922409197936,23488.757533585955,2025-12-14T00:00:00,2025-12-14T23:00:00,23.0,0.0,0.0,False,False,0.0,Aucune action requise,none,high,Cell KPIs within normal range,0,1
site_0003_l1,site_0003,B1,35.85925,10.59786111,50.0,84.421,3.5971,5612.6529,7.6876,90.87020895765762,3.6884209168550752,6700.874091500282,2025-12-14T22:00:00,2025-12-14T23:00:00,1.0,89.19737272727274,0.6818181818181818,True,True,3.0,Équilibrage MLB,court_terme,high,PRB load critical and neighbor bands have available capacity,40,1
site_0003_l1,site_0003,B1,35.85925,10.59786111,50.0,84.421,3.5971,5612.6529,7.6876,90.87020895765762,3.6884209168550752,6700.874091500282,2025-12-14T22:00:00,2025-12-14T23:00:00,1.0,89.19737272727274,0.6818181818181818,True,True,3.0,Ajustement Tilt,court_terme,medium,Moderate CQI degradation under load — tilt adjustment may recover capacity,10,2
site_0003_l1,site_0003,B1,35.85925,10.59786111,50.0,84.421,3.5971,5612.6529,7.6876,90.87020895765762,3.6884209168550752,6700.874091500282,2025-12-14T22:00:00,2025-12-14T23:00:00,1.0,89.19737272727274,0.6818181818181818,True,True,3.0,Activation carrier (CA),moyen_terme,high,Structural congestion on B1 — CA activation with B20 anchor can double effective capacity,50,3
site_0003_l1,site_0003,B1,35.85925,10.59786111,50.0,84.421,3.5971,5612.6529,7.6876,90.87020895765762,3.6884209168550752,6700.874091500282,2025-12-14T22:00:00,2025-12-14T23:00:00,1.0,89.19737272727274,0.6818181818181818,True,True,3.0,Small Cell / Micro,moyen_terme,medium,Over 40% of busy hours congested — hotspot small cell deployment recommended to offload macro layer,45,4
site_0003_l1,site_0003,B1,35.85925,10.59786111,50.0,84.421,3.5971,5612.6529,7.6876,90.87020895765762,3.6884209168550752,6700.874091500282,2025-12-14T22:00:00,2025-12-14T23:00:00,1.0,89.19737272727274,0.6818181818181818,True,True,3.0,Ajout 4ème secteur,long_terme,high,Persistent heavy congestion — 4th sector addition will multiply sector capacity by ~1.8x,85,5
site_0003_l2,site_0003,B1,35.85925,10.59786111,170.0,86.0546,3.1398,8659.8774,8.5043,84.62951663217085,3.736193111083902,6219.96843249952,2025-12-14T19:00:00,2025-12-14T23:00:00,4.0,79.44656666666667,0.1111111111111111,False,False,3.0,Ajustement Tilt,court_terme,medium,Moderate CQI degradation under load — tilt adjustment may recover capacity,10,1
site_0003_l3,site_0003,B1,35.85925,10.59786111,320.0,89.8306,4.0616,5801.2665,8.6724,88.7144162658762,3.6435146051439697,5593.332113943256,2025-12-14T21:00:00,2025-12-14T23:00:00,2.0,86.63970799999998,0.4,True,True,3.0,Ajustement Tilt,court_terme,medium,Moderate CQI degradation under load — tilt adjustment may recover capacity,10,1
site_0003_l3,site_0003,B1,35.85925,10.59786111,320.0,89.8306,4.0616,5801.2665,8.6724,88.7144162658762,3.6435146051439697,5593.332113943256,2025-12-14T21:00:00,2025-12-14T23:00:00,2.0,86.63970799999998,0.4,True,True,3.0,Activation carrier (CA),moyen_terme,high,Structural congestion on B1 — CA activation with B20 anchor can double effective capacity,50,2
site_0003_lx1,site_0003,B1,35.85925,10.59786111,50.0,0.0,0.0,0.0,0.0,62.55593754053288,2.1110196359857776,23986.700633567376,2025-12-14T00:00:00,2025-12-14T23:00:00,23.0,0.0,0.0,False,False,0.0,Aucune action requise,none,high,Cell KPIs within normal range,0,1
site_0004_f1,site_0004,B20,35.77231,10.6053,30.0,79.6071,3.1211,3693.4272,8.0381,82.85555186936216,4.445773976974527,3218.9675500735475,2025-12-14T07:00:00,2025-12-14T23:00:00,16.0,96.5102,1.0,True,True,2.0,Ajustement Tilt,court_terme,medium,Moderate CQI degradation under load — tilt adjustment may recover capacity,10,1
site_0004_f1,site_0004,B20,35.77231,10.6053,30.0,79.6071,3.1211,3693.4272,8.0381,82.85555186936216,4.445773976974527,3218.9675500735475,2025-12-14T07:00:00,2025-12-14T23:00:00,16.0,96.5102,1.0,True,True,2.0,Tuning paramètres radio,court_terme,low,Moderate load — scheduler and admission control parameter review recommended,10,2
site_0004_f1,site_0004,B20,35.77231,10.6053,30.0,79.6071,3.1211,3693.4272,8.0381,82.85555186936216,4.445773976974527,3218.9675500735475,2025-12-14T07:00:00,2025-12-14T23:00:00,16.0,96.5102,1.0,True,True,2.0,Small Cell / Micro,moyen_terme,medium,Over 40% of busy hours congested — hotspot small cell deployment recommended to offload macro layer,45,3
site_0004_f1,site_0004,B20,35.77231,10.6053,30.0,79.6071,3.1211,3693.4272,8.0381,82.85555186936216,4.445773976974527,3218.9675500735475,2025-12-14T07:00:00,2025-12-14T23:00:00,16.0,96.5102,1.0,True,True,2.0,Ajout 4ème secteur,long_terme,high,Persistent heavy congestion — 4th sector addition will multiply sector capacity by ~1.8x,85,4
site_0004_f2,site_0004,B20,35.77231,10.6053,140.0,91.5743,4.5823,1834.5603,6.4199,86.09579815120254,3.8726993829571197,2509.9321309258457,2025-12-14T08:00:00,2025-12-14T23:00:00,15.0,95.36785294117647,1.0,True,True,5.0,Équilibrage MLB,court_terme,high,PRB load critical and neighbor bands have available capacity,40,1
site_0004_f2,site_0004,B20,35.77231,10.6053,140.0,91.5743,4.5823,1834.5603,6.4199,86.09579815120254,3.8726993829571197,2509.9321309258457,2025-12-14T08:00:00,2025-12-14T23:00:00,15.0,95.36785294117647,1.0,True,True,5.0,Ajustement Tilt,court_terme,high,Low CQI suggests coverage overlap or interference — tilt adjustment expected to improve SINR and PRB efficiency,15,2
site_0004_f2,site_0004,B20,35.77231,10.6053,140.0,91.5743,4.5823,1834.5603,6.4199,86.09579815120254,3.8726993829571197,2509.9321309258457,2025-12-14T08:00:00,2025-12-14T23:00:00,15.0,95.36785294117647,1.0,True,True,5.0,Small Cell / Micro,moyen_terme,medium,Over 40% of busy hours congested — hotspot small cell deployment recommended to offload macro layer,45,3
site_0004_f2,site_0004,B20,35.77231,10.6053,140.0,91.5743,4.5823,1834.5603,6.4199,86.09579815120254,3.8726993829571197,2509.9321309258457,2025-12-14T08:00:00,2025-12-14T23:00:00,15.0,95.36785294117647,1.0,True,True,5.0,Ajout 4ème secteur,long_terme,high,Persistent heavy congestion — 4th sector addition will multiply sector capacity by ~1.8x,85,4
site_0004_f3,site_0004,B20,35.77231,10.6053,210.0,79.4873,2.4652,3303.5168,6.6715,67.79407039895375,2.1961966708896834,8997.688431570778,2025-12-14T15:00:00,2025-12-14T23:00:00,8.0,74.13454166666666,0.3333333333333333,True,False,2.0,Ajustement Tilt,court_terme,high,Low CQI suggests coverage overlap or interference — tilt adjustment expected to improve SINR and PRB efficiency,15,1
site_0004_f3,site_0004,B20,35.77231,10.6053,210.0,79.4873,2.4652,3303.5168,6.6715,67.79407039895375,2.1961966708896834,8997.688431570778,2025-12-14T15:00:00,2025-12-14T23:00:00,8.0,74.13454166666666,0.3333333333333333,True,False,2.0,Tuning paramètres radio,court_terme,low,Moderate load — scheduler and admission control parameter review recommended,10,2
